Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
25,02-03-2012," $6,43,155.89 ",0,36.01,$3.82,213.6718127,6.961
25,09-03-2012," $6,43,711.53 ",0,37.44,$3.85,213.8711137,6.961
25,16-03-2012," $6,38,204.27 ",0,50.64,$3.86,214.0167132,6.961
25,23-03-2012," $6,72,831.78 ",0,62.7,$3.90,214.0907105,6.961
25,30-03-2012," $6,84,348.92 ",0,47.92,$3.95,214.1647079,6.961
25,06-04-2012," $7,91,356.90 ",0,44.73,$4.00,214.2387053,7.139
25,13-04-2012," $6,58,691.56 ",0,42.46,$4.04,214.3127027,7.139
25,20-04-2012," $6,61,566.48 ",0,57.1,$4.03,214.3675045,7.139
25,27-04-2012," $6,55,157.32 ",0,44.2,$4.00,214.4223063,7.139
25,04-05-2012," $6,96,421.72 ",0,58.76,$3.95,214.4771081,7.139
25,11-05-2012," $7,39,866.16 ",0,59.21,$3.89,214.5319099,7.139
25,18-05-2012," $7,17,207.19 ",0,58.21,$3.85,214.5485571,7.139
25,25-05-2012," $7,83,371.02 ",0,67.69,$3.80,214.5499425,7.139
25,01-06-2012," $6,94,765.95 ",0,69.54,$3.74,214.5513278,7.139
25,08-06-2012," $7,30,254.19 ",0,58.48,$3.69,214.5527132,7.139
25,15-06-2012," $7,53,860.89 ",0,68.34,$3.62,214.5653243,7.139
25,22-06-2012," $7,21,601.90 ",0,73.52,$3.56,214.606,7.139
25,29-06-2012," $7,18,890.81 ",0,69.84,$3.51,214.6466757,7.139
25,06-07-2012," $7,53,385.55 ",0,75.52,$3.48,214.6873514,7.28
25,13-07-2012," $7,14,093.95 ",0,73.87,$3.52,214.728027,7.28
25,20-07-2012," $6,85,676.58 ",0,74.32,$3.57,214.7331351,7.28
25,27-07-2012," $6,59,109.53 ",0,72.98,$3.65,214.7382432,7.28
25,03-08-2012," $7,09,724.60 ",0,72.08,$3.65,214.7433514,7.28
25,10-08-2012," $7,10,496.97 ",0,71.93,$3.72,214.7484595,7.28
25,17-08-2012," $7,28,467.72 ",0,66.99,$3.81,214.825578,7.28
25,24-08-2012," $7,56,527.64 ",0,64.53,$3.83,214.9567044,7.28
25,31-08-2012," $7,14,828.73 ",0,68.55,$3.87,215.0878309,7.28
25,07-09-2012," $6,71,482.90 ",1,72.79,$3.91,215.2189573,7.28
25,14-09-2012," $6,57,241.63 ",0,60.9,$3.95,215.3583757,7.28
25,21-09-2012," $6,64,745.20 ",0,57.6,$4.04,215.5475459,7.28
25,28-09-2012," $6,83,300.84 ",0,54.52,$4.00,215.7367162,7.28
25,05-10-2012," $6,99,536.73 ",0,57.58,$3.99,215.9258865,7.293
25,12-10-2012," $6,97,317.41 ",0,43.74,$4.00,216.1150568,7.293
25,19-10-2012," $6,85,531.85 ",0,51.93,$3.97,216.1464699,7.293
25,26-10-2012," $6,88,940.94 ",0,56.69,$3.88,216.1515902,7.293
26,05-02-2010," $10,34,119.21 ",0,9.55,$2.79,131.5279032,8.488
26,12-02-2010," $10,15,684.09 ",1,18.14,$2.77,131.5866129,8.488
26,19-02-2010," $9,99,348.55 ",0,22.62,$2.75,131.637,8.488
26,26-02-2010," $8,55,385.01 ",0,27.32,$2.75,131.686,8.488
26,05-03-2010," $10,05,669.58 ",0,28.6,$2.77,131.735,8.488
26,12-03-2010," $9,63,382.09 ",0,31.1,$2.81,131.784,8.488
26,19-03-2010," $9,03,366.55 ",0,35.34,$2.83,131.8242903,8.488
26,26-03-2010," $8,93,613.00 ",0,35.26,$2.83,131.863129,8.488
26,02-04-2010," $10,29,849.20 ",0,36.53,$2.83,131.9019677,8.512
26,09-04-2010," $10,22,293.81 ",0,50.13,$2.85,131.9408065,8.512
26,16-04-2010," $9,05,548.38 ",0,36.6,$2.89,131.9809,8.512
26,23-04-2010," $8,81,930.87 ",0,39.68,$2.90,132.0226667,8.512
26,30-04-2010," $9,04,503.85 ",0,40.56,$2.94,132.0644333,8.512
26,07-05-2010," $10,74,479.73 ",0,54.72,$2.98,132.1062,8.512
26,14-05-2010," $9,72,663.59 ",0,39.08,$2.98,132.152129,8.512
26,21-05-2010," $9,86,765.01 ",0,50.81,$2.96,132.2230323,8.512
26,28-05-2010," $10,69,851.59 ",0,61.65,$2.91,132.2939355,8.512
26,04-06-2010," $10,03,202.66 ",0,58.46,$2.86,132.3648387,8.512
26,11-06-2010," $10,73,862.59 ",0,51.62,$2.83,132.4357419,8.512
26,18-06-2010," $10,01,286.67 ",0,53.62,$2.81,132.4733333,8.512
26,25-06-2010," $9,76,242.09 ",0,63.78,$2.81,132.4976,8.512
26,02-07-2010," $10,78,455.48 ",0,58.9,$2.82,132.5218667,8.445
26,09-07-2010," $11,22,356.53 ",0,71.08,$2.81,132.5461333,8.445
26,16-07-2010," $10,28,151.72 ",0,67.66,$2.80,132.5667742,8.445
26,23-07-2010," $9,71,615.62 ",0,65.4,$2.78,132.5825806,8.445
26,30-07-2010," $10,05,324.28 ",0,63.79,$2.79,132.5983871,8.445
26,06-08-2010," $11,25,329.77 ",0,62.93,$2.79,132.6141935,8.445
26,13-08-2010," $10,11,938.29 ",0,61.58,$2.81,132.63,8.445
26,20-08-2010," $10,07,385.36 ",0,62.68,$2.80,132.6616129,8.445
26,27-08-2010," $9,77,322.52 ",0,57.23,$2.77,132.6932258,8.445
26,03-09-2010," $10,37,549.71 ",0,66.93,$2.74,132.7248387,8.445
26,10-09-2010," $10,42,226.30 ",1,54.82,$2.72,132.7564516,8.445
26,17-09-2010," $9,23,473.70 ",0,50.08,$2.72,132.7670667,8.445
26,24-09-2010," $8,68,636.30 ",0,52.47,$2.72,132.7619333,8.445
26,01-10-2010," $9,23,221.52 ",0,57.8,$2.72,132.7568,8.149
26,08-10-2010," $10,01,069.52 ",0,46.81,$2.78,132.7516667,8.149
26,15-10-2010," $9,37,956.89 ",0,39.93,$2.88,132.7633548,8.149
26,22-10-2010," $9,16,522.66 ",0,36.13,$2.92,132.8170968,8.149
26,29-10-2010," $8,95,069.88 ",0,40.3,$2.94,132.8708387,8.149
26,05-11-2010," $9,70,224.51 ",0,30.51,$2.94,132.9245806,8.149
26,12-11-2010," $9,71,193.01 ",0,37.51,$2.96,132.9783226,8.149
26,19-11-2010," $9,01,972.70 ",0,36.73,$3.03,132.9172,8.149
26,26-11-2010," $12,86,833.62 ",1,28.11,$3.07,132.8369333,8.149
26,03-12-2010," $10,16,143.64 ",0,27.73,$3.07,132.7566667,8.149
26,10-12-2010," $11,49,612.04 ",0,16.6,$3.13,132.6764,8.149
26,17-12-2010," $11,96,813.33 ",0,20.61,$3.14,132.6804516,8.149
26,24-12-2010," $15,73,982.47 ",0,21.81,$3.15,132.7477419,8.149
26,31-12-2010," $8,77,268.29 ",1,18.73,$3.18,132.8150323,8.149
26,07-01-2011," $9,38,149.21 ",0,21.13,$3.19,132.8823226,7.907
26,14-01-2011," $8,12,323.29 ",0,16.7,$3.22,132.9510645,7.907
26,21-01-2011," $8,09,833.21 ",0,12.98,$3.23,133.0285161,7.907
26,28-01-2011," $8,17,485.14 ",0,5.54,$3.24,133.1059677,7.907
26,04-02-2011," $9,11,807.02 ",0,11.17,$3.24,133.1834194,7.907
26,11-02-2011," $10,10,711.08 ",1,15.12,$3.26,133.260871,7.907
26,18-02-2011," $9,81,978.02 ",0,19.63,$3.26,133.3701429,7.907
26,25-02-2011," $9,10,298.44 ",0,16.3,$3.28,133.4921429,7.907
26,04-03-2011," $9,45,643.17 ",0,14.31,$3.44,133.6141429,7.907
26,11-03-2011," $9,46,614.55 ",0,28.13,$3.60,133.7361429,7.907
26,18-03-2011," $8,87,426.12 ",0,31.76,$3.63,133.8492258,7.907
26,25-03-2011," $8,66,566.54 ",0,22.99,$3.62,133.9587419,7.907
26,01-04-2011," $8,49,231.61 ",0,22.99,$3.64,134.0682581,7.818
26,08-04-2011," $9,85,229.81 ",0,29.09,$3.72,134.1777742,7.818
26,15-04-2011," $8,63,266.12 ",0,39.46,$3.82,134.2784667,7.818
26,22-04-2011," $9,21,700.61 ",0,33.81,$3.92,134.3571,7.818
26,29-04-2011," $8,73,450.29 ",0,47.17,$3.99,134.4357333,7.818
26,06-05-2011," $10,24,778.23 ",0,45,$4.08,134.5143667,7.818
26,13-05-2011," $9,41,008.85 ",0,48.2,$4.10,134.593,7.818
26,20-05-2011," $9,38,334.62 ",0,48.86,$4.10,134.6803871,7.818
26,27-05-2011," $9,96,723.58 ",0,56.74,$4.03,134.7677742,7.818
26,03-06-2011," $10,54,454.40 ",0,60.49,$3.97,134.8551613,7.818
26,10-06-2011," $10,94,058.68 ",0,59.85,$3.92,134.9425484,7.818
26,17-06-2011," $9,81,646.46 ",0,54.5,$3.87,135.0837333,7.818
26,24-06-2011," $9,97,474.93 ",0,56.94,$3.85,135.2652667,7.818
26,01-07-2011," $10,70,119.09 ",0,59.89,$3.82,135.4468,7.767
26,08-07-2011," $11,33,807.03 ",0,63.34,$3.78,135.6283333,7.767
26,15-07-2011," $10,21,534.70 ",0,64.43,$3.83,135.7837419,7.767
26,22-07-2011," $10,17,867.80 ",0,69.52,$3.88,135.8738387,7.767
26,29-07-2011," $10,05,360.50 ",0,63.32,$3.90,135.9639355,7.767
26,05-08-2011," $11,07,552.43 ",0,63.16,$3.90,136.0540323,7.767
26,12-08-2011," $10,87,644.50 ",0,62.99,$3.88,136.144129,7.767
26,19-08-2011," $10,21,766.75 ",0,60.58,$3.82,136.183129,7.767
26,26-08-2011," $10,64,617.62 ",0,61.1,$3.80,136.2136129,7.767
26,02-09-2011," $10,40,143.14 ",0,59.67,$3.78,136.2440968,7.767
26,09-09-2011," $10,69,710.97 ",1,60.98,$3.81,136.2745806,7.767
26,16-09-2011," $9,51,569.84 ",0,55.19,$3.81,136.3145,7.767
26,23-09-2011," $9,23,644.60 ",0,50.72,$3.76,136.367,7.767
26,30-09-2011," $9,59,339.51 ",0,59.42,$3.68,136.4195,7.767
26,07-10-2011," $11,30,022.99 ",0,46.84,$3.63,136.472,7.598
26,14-10-2011," $9,87,886.08 ",0,53.91,$3.58,136.5150968,7.598
26,21-10-2011," $9,74,907.28 ",0,45.23,$3.62,136.5017742,7.598
26,28-10-2011," $9,72,256.98 ",0,35.06,$3.60,136.4884516,7.598
26,04-11-2011," $9,88,950.75 ",0,31.7,$3.59,136.475129,7.598
26,11-11-2011," $10,77,640.13 ",0,40.08,$3.57,136.4618065,7.598
26,18-11-2011," $9,46,091.79 ",0,37.78,$3.57,136.4666667,7.598
26,25-11-2011," $12,82,320.05 ",1,31.07,$3.54,136.4788,7.598
26,02-12-2011," $10,12,498.49 ",0,36.74,$3.50,136.4909333,7.598
26,09-12-2011," $11,48,987.46 ",0,34.24,$3.47,136.5030667,7.598
26,16-12-2011," $12,04,807.83 ",0,28.24,$3.45,136.5335161,7.598
26,23-12-2011," $15,15,175.01 ",0,22.53,$3.41,136.5883871,7.598
26,30-12-2011," $9,72,834.42 ",1,18.8,$3.40,136.6432581,7.598
26,06-01-2012," $9,71,557.62 ",0,22.94,$3.44,136.698129,7.467
26,13-01-2012," $8,36,305.65 ",0,25.55,$3.52,136.753,7.467
26,20-01-2012," $8,38,751.50 ",0,15.22,$3.54,136.8564194,7.467
26,27-01-2012," $8,20,059.89 ",0,24.16,$3.57,136.9598387,7.467
26,03-02-2012," $9,39,158.25 ",0,25.24,$3.63,137.0632581,7.467
26,10-02-2012," $10,81,005.64 ",1,23.89,$3.66,137.1666774,7.467
26,17-02-2012," $9,65,788.76 ",0,23.9,$3.70,137.2583103,7.467
26,24-02-2012," $9,17,924.47 ",0,28.06,$3.75,137.3411034,7.467
26,02-03-2012," $9,55,641.74 ",0,22.49,$3.83,137.4238966,7.467
26,09-03-2012," $10,28,569.01 ",0,29.03,$3.88,137.5066897,7.467
26,16-03-2012," $9,19,503.40 ",0,35.06,$3.87,137.5843871,7.467
26,23-03-2012," $8,74,790.68 ",0,49.97,$3.89,137.6552903,7.467
26,30-03-2012," $9,22,018.43 ",0,33.33,$3.92,137.7261935,7.467
26,06-04-2012," $11,16,829.23 ",0,33.35,$3.96,137.7970968,7.489
26,13-04-2012," $8,89,670.29 ",0,36.9,$4.03,137.868,7.489
26,20-04-2012," $9,23,600.02 ",0,50.81,$4.05,137.9230667,7.489
26,27-04-2012," $9,11,969.00 ",0,43.6,$4.02,137.9781333,7.489
26,04-05-2012," $9,46,573.29 ",0,40.29,$3.99,138.0332,7.489
26,11-05-2012," $10,62,548.73 ",0,47.11,$3.95,138.0882667,7.489
26,18-05-2012," $9,78,082.84 ",0,52.55,$3.90,138.1065806,7.489
26,25-05-2012," $10,67,310.74 ",0,58.2,$3.85,138.1101935,7.489
26,01-06-2012," $10,15,853.03 ",0,58.51,$3.80,138.1138065,7.489
26,08-06-2012," $11,06,176.83 ",0,49.43,$3.75,138.1174194,7.489
26,15-06-2012," $10,29,248.22 ",0,57.84,$3.68,138.1295333,7.489
26,22-06-2012," $10,56,282.91 ",0,63.04,$3.63,138.1629,7.489
26,29-06-2012," $10,51,190.44 ",0,60.71,$3.58,138.1962667,7.489
26,06-07-2012," $11,80,470.80 ",0,64.94,$3.54,138.2296333,7.405
26,13-07-2012," $10,63,149.78 ",0,64.47,$3.56,138.263,7.405
26,20-07-2012," $10,49,625.90 ",0,66.75,$3.61,138.2331935,7.405
26,27-07-2012," $10,31,745.14 ",0,64.12,$3.70,138.2033871,7.405
26,03-08-2012," $10,90,915.09 ",0,65.6,$3.70,138.1735806,7.405
26,10-08-2012," $11,21,476.51 ",0,67.01,$3.77,138.1437742,7.405
26,17-08-2012," $10,68,292.56 ",0,65.54,$3.84,138.1857097,7.405
26,24-08-2012," $10,22,704.20 ",0,62.08,$3.87,138.2814516,7.405
26,31-08-2012," $10,53,495.51 ",0,63.69,$3.88,138.3771935,7.405
26,07-09-2012," $10,81,874.03 ",1,61.58,$3.92,138.4729355,7.405
26,14-09-2012," $9,86,131.94 ",0,57.69,$3.99,138.5673,7.405
26,21-09-2012," $9,61,084.08 ",0,52.68,$4.06,138.6534,7.405
26,28-09-2012," $9,64,726.37 ",0,50.66,$4.02,138.7395,7.405
26,05-10-2012," $10,95,504.26 ",0,54.07,$4.03,138.8256,7.138
26,12-10-2012," $10,44,639.69 ",0,45.19,$4.03,138.9117,7.138
26,19-10-2012," $9,75,578.02 ",0,43.51,$4.00,138.8336129,7.138
26,26-10-2012," $9,58,619.80 ",0,46.95,$3.92,138.7281613,7.138
27,05-02-2010," $18,74,289.79 ",0,27.19,$2.95,135.3524608,8.237
27,12-02-2010," $17,45,362.72 ",1,29.81,$2.94,135.4113076,8.237
27,19-02-2010," $19,45,070.33 ",0,32.44,$2.91,135.4657781,8.237
27,26-02-2010," $13,90,934.27 ",0,36,$2.91,135.5195191,8.237
27,05-03-2010," $13,13,729.72 ",0,38.07,$2.92,135.5732602,8.237
27,12-03-2010," $19,25,113.12 ",0,45.98,$2.94,135.6270013,8.237
27,19-03-2010," $17,00,627.97 ",0,49.04,$2.96,135.6682247,8.237
27,26-03-2010," $18,36,714.84 ",0,52.34,$2.96,135.7073618,8.237
27,02-04-2010," $20,53,952.97 ",0,46.9,$2.96,135.7464988,8.058
27,09-04-2010," $19,55,814.13 ",0,62.62,$2.99,135.7856359,8.058
27,16-04-2010," $18,57,500.96 ",0,54.95,$3.01,135.82725,8.058
27,23-04-2010," $18,50,205.47 ",0,53.91,$3.02,135.8721667,8.058
27,30-04-2010," $18,05,885.04 ",0,53.55,$3.04,135.9170833,8.058
27,07-05-2010," $19,39,458.84 ",0,69.02,$3.10,135.962,8.058
27,14-05-2010," $18,42,465.78 ",0,53.82,$3.11,136.010394,8.058
27,21-05-2010," $18,36,595.58 ",0,63.31,$3.10,136.0796521,8.058
27,28-05-2010," $19,62,468.67 ",0,67.88,$3.05,136.1489101,8.058
27,04-06-2010," $20,73,102.59 ",0,74.29,$3.01,136.2181682,8.058
27,11-06-2010," $18,73,812.93 ",0,68.9,$2.97,136.2874263,8.058
27,18-06-2010," $18,87,182.27 ",0,70,$2.94,136.3243393,8.058
27,25-06-2010," $19,62,625.01 ",0,78.02,$2.96,136.3483143,8.058
27,02-07-2010," $20,24,554.10 ",0,76.25,$2.96,136.3722893,7.982
27,09-07-2010," $21,19,163.01 ",0,82.69,$2.94,136.3962643,7.982
27,16-07-2010," $18,80,691.64 ",0,78.26,$2.93,136.4179827,7.982
27,23-07-2010," $18,08,250.71 ",0,81.56,$2.92,136.4366924,7.982
27,30-07-2010," $18,16,489.53 ",0,79.78,$2.93,136.4554021,7.982
27,06-08-2010," $19,08,036.68 ",0,77.45,$2.94,136.4741118,7.982
27,13-08-2010," $18,64,436.12 ",0,77.36,$2.92,136.4928214,7.982
27,20-08-2010," $19,36,878.46 ",0,75.16,$2.91,136.5249182,7.982
27,27-08-2010," $18,70,684.21 ",0,70.31,$2.89,136.557015,7.982
27,03-09-2010," $19,08,110.90 ",0,78.52,$2.86,136.5891118,7.982
27,10-09-2010," $19,13,494.81 ",1,70.38,$2.84,136.6212085,7.982
27,17-09-2010," $16,29,978.46 ",0,64.5,$2.85,136.6338071,7.982
27,24-09-2010," $15,97,002.71 ",0,67.08,$2.84,136.6317821,7.982
27,01-10-2010," $15,43,532.83 ",0,70.19,$2.84,136.6297571,8.021
27,08-10-2010," $17,07,662.87 ",0,57.78,$2.90,136.6277321,8.021
27,15-10-2010," $17,28,388.20 ",0,58.38,$3.00,136.6401935,8.021
27,22-10-2010," $16,93,935.29 ",0,52.82,$3.05,136.688871,8.021
27,29-10-2010," $16,88,955.49 ",0,61.02,$3.06,136.7375484,8.021
27,05-11-2010," $16,86,010.02 ",0,45.91,$3.05,136.7862258,8.021
27,12-11-2010," $18,28,010.25 ",0,45.9,$3.07,136.8349032,8.021
27,19-11-2010," $17,04,785.74 ",0,50.81,$3.14,136.7715714,8.021
27,26-11-2010," $26,27,910.75 ",1,46.67,$3.19,136.6895714,8.021
27,03-12-2010," $18,84,343.67 ",0,41.81,$3.20,136.6075714,8.021
27,10-12-2010," $21,39,733.68 ",0,30.83,$3.26,136.5255714,8.021
27,17-12-2010," $23,50,098.36 ",0,31.62,$3.30,136.5292811,8.021
27,24-12-2010," $30,78,162.08 ",0,31.34,$3.31,136.597273,8.021
27,31-12-2010," $14,40,963.00 ",1,29.59,$3.34,136.665265,8.021
27,07-01-2011," $15,68,159.48 ",0,34.42,$3.35,136.7332569,7.827
27,14-01-2011," $15,32,308.62 ",0,25.7,$3.37,136.803477,7.827
27,21-01-2011," $15,17,029.90 ",0,30.13,$3.39,136.8870657,7.827
27,28-01-2011," $14,21,111.55 ",0,23.64,$3.40,136.9706544,7.827
27,04-02-2011," $16,28,100.79 ",0,28.7,$3.40,137.0542431,7.827
27,11-02-2011," $16,36,224.77 ",1,30.45,$3.42,137.1378318,7.827
27,18-02-2011," $17,09,365.19 ",0,39.32,$3.42,137.2511849,7.827
27,25-02-2011," $16,88,935.71 ",0,33.05,$3.45,137.3764439,7.827
27,04-03-2011," $16,56,130.67 ",0,36.99,$3.61,137.5017028,7.827
27,11-03-2011," $16,13,259.77 ",0,43.64,$3.75,137.6269617,7.827
27,18-03-2011," $16,24,539.21 ",0,46.65,$3.80,137.7398929,7.827
27,25-03-2011," $15,54,651.08 ",0,40.11,$3.79,137.8478929,7.827
27,01-04-2011," $16,28,868.28 ",0,37.27,$3.81,137.9558929,7.725
27,08-04-2011," $16,89,844.18 ",0,46.87,$3.90,138.0638929,7.725
27,15-04-2011," $17,27,175.61 ",0,52.24,$3.98,138.1646952,7.725
27,22-04-2011," $19,21,655.48 ",0,50.02,$4.06,138.2475036,7.725
27,29-04-2011," $16,42,074.64 ",0,61.71,$4.12,138.3303119,7.725
27,06-05-2011," $17,57,041.96 ",0,56.48,$4.19,138.4131202,7.725
27,13-05-2011," $17,63,545.32 ",0,60.07,$4.21,138.4959286,7.725
27,20-05-2011," $17,25,268.56 ",0,60.22,$4.20,138.587106,7.725
27,27-05-2011," $18,20,723.17 ",0,66.43,$4.13,138.6782834,7.725
27,03-06-2011," $20,53,708.01 ",0,74.17,$4.07,138.7694608,7.725
27,10-06-2011," $18,17,914.71 ",0,73.26,$4.03,138.8606382,7.725
27,17-06-2011," $18,14,740.09 ",0,67.03,$3.99,139.0028333,7.725
27,24-06-2011," $18,11,455.15 ",0,72.02,$3.96,139.1832917,7.725
27,01-07-2011," $19,49,983.93 ",0,73.76,$3.92,139.36375,7.85
27,08-07-2011," $20,00,055.27 ",0,76.87,$3.89,139.5442083,7.85
27,15-07-2011," $17,62,155.79 ",0,77.83,$3.92,139.7006325,7.85
27,22-07-2011," $17,54,879.45 ",0,82.28,$3.97,139.7969712,7.85
27,29-07-2011," $17,44,879.06 ",0,79.41,$4.00,139.8933099,7.85
27,05-08-2011," $17,47,289.53 ",0,78.14,$4.02,139.9896486,7.85
27,12-08-2011," $17,58,437.96 ",0,76.67,$4.00,140.0859873,7.85
27,19-08-2011," $17,81,905.24 ",0,72.97,$3.94,140.1289205,7.85
27,26-08-2011," $20,34,400.78 ",0,72.88,$3.91,140.1629528,7.85
27,02-09-2011," $15,11,717.53 ",0,71.44,$3.88,140.196985,7.85
27,09-09-2011," $19,11,470.84 ",1,70.93,$3.93,140.2310173,7.85
27,16-09-2011," $16,13,773.90 ",0,69.65,$3.94,140.2735,7.85
27,23-09-2011," $16,06,208.68 ",0,63.61,$3.90,140.32725,7.85
27,30-09-2011," $15,99,626.26 ",0,70.92,$3.86,140.381,7.85
27,07-10-2011," $16,72,339.27 ",0,56.91,$3.78,140.43475,7.906
27,14-10-2011," $16,82,652.51 ",0,64.78,$3.74,140.4784194,7.906
27,21-10-2011," $16,89,591.44 ",0,59.62,$3.76,140.4616048,7.906
27,28-10-2011," $17,10,372.40 ",0,51.81,$3.76,140.4447903,7.906
27,04-11-2011," $16,21,109.30 ",0,44.46,$3.74,140.4279758,7.906
27,11-11-2011," $18,00,728.07 ",0,49.69,$3.72,140.4111613,7.906
27,18-11-2011," $17,23,739.44 ",0,51.42,$3.72,140.4127857,7.906
27,25-11-2011," $25,04,400.71 ",1,47.88,$3.69,140.4217857,7.906
27,02-12-2011," $18,06,924.74 ",0,50.55,$3.67,140.4307857,7.906
27,09-12-2011," $20,14,665.98 ",0,46.28,$3.63,140.4397857,7.906
27,16-12-2011," $22,05,919.86 ",0,40.68,$3.61,140.4700795,7.906
27,23-12-2011," $27,39,019.75 ",0,41.59,$3.59,140.528765,7.906
27,30-12-2011," $16,50,604.60 ",1,37.85,$3.57,140.5874505,7.906
27,06-01-2012," $15,35,287.40 ",0,35.8,$3.59,140.6461359,8.009
27,13-01-2012," $14,92,399.13 ",0,41.3,$3.67,140.7048214,8.009
27,20-01-2012," $15,42,131.05 ",0,30.35,$3.71,140.8086118,8.009
27,27-01-2012," $12,63,534.86 ",0,36.96,$3.74,140.9124021,8.009
27,03-02-2012," $15,64,246.02 ",0,42.52,$3.80,141.0161924,8.009
27,10-02-2012," $16,51,605.35 ",1,37.86,$3.83,141.1199827,8.009
27,17-02-2012," $16,06,221.56 ",0,37.24,$3.87,141.2140357,8.009
27,24-02-2012," $16,48,602.39 ",0,41.74,$3.92,141.3007857,8.009
27,02-03-2012," $15,09,323.09 ",0,40.07,$3.98,141.3875357,8.009
27,09-03-2012," $16,07,343.41 ",0,44.32,$4.02,141.4742857,8.009
27,16-03-2012," $16,35,984.07 ",0,49.6,$4.02,141.55478,8.009
27,23-03-2012," $16,20,839.34 ",0,57.3,$4.05,141.6269332,8.009
27,30-03-2012," $16,15,494.14 ",0,49.4,$4.10,141.6990864,8.009
27,06-04-2012," $18,99,013.34 ",0,48.73,$4.14,141.7712396,8.253
27,13-04-2012," $16,50,405.21 ",0,52.22,$4.19,141.8433929,8.253
27,20-04-2012," $16,39,999.47 ",0,62.62,$4.17,141.9015262,8.253
27,27-04-2012," $15,65,498.84 ",0,52.33,$4.16,141.9596595,8.253
27,04-05-2012," $16,69,388.45 ",0,53.68,$4.12,142.0177929,8.253
27,11-05-2012," $16,74,306.31 ",0,58.97,$4.06,142.0759262,8.253
27,18-05-2012," $17,07,158.82 ",0,65.15,$4.03,142.0970115,8.253
27,25-05-2012," $18,18,906.73 ",0,64.77,$3.98,142.1032776,8.253
27,01-06-2012," $19,00,638.60 ",0,73.4,$3.92,142.1095438,8.253
27,08-06-2012," $17,64,756.31 ",0,64.05,$3.87,142.1158099,8.253
27,15-06-2012," $17,73,500.56 ",0,69.52,$3.79,142.1292548,8.253
27,22-06-2012," $18,37,884.79 ",0,73.23,$3.72,142.1606464,8.253
27,29-06-2012," $18,42,555.32 ",0,73.94,$3.67,142.1920381,8.253
27,06-07-2012," $20,62,224.92 ",0,82.08,$3.65,142.2234298,8.239
27,13-07-2012," $17,55,889.53 ",0,78.95,$3.69,142.2548214,8.239
27,20-07-2012," $17,30,913.66 ",0,78.64,$3.73,142.2337569,8.239
27,27-07-2012," $16,25,883.71 ",0,76.01,$3.82,142.2126924,8.239
27,03-08-2012," $17,05,810.84 ",0,75.22,$3.82,142.1916279,8.239
27,10-08-2012," $17,20,537.26 ",0,78.44,$3.86,142.1705634,8.239
27,17-08-2012," $17,35,339.59 ",0,76.51,$3.96,142.2157385,8.239
27,24-08-2012," $17,80,443.36 ",0,72.93,$4.00,142.3105933,8.239
27,31-08-2012," $17,31,935.43 ",0,75,$4.03,142.4054482,8.239
27,07-09-2012," $18,40,955.23 ",1,76,$4.08,142.500303,8.239
27,14-09-2012," $15,19,604.50 ",0,68.72,$4.09,142.5938833,8.239
27,21-09-2012," $15,57,485.75 ",0,66.1,$4.20,142.6798167,8.239
27,28-09-2012," $15,40,687.63 ",0,64.92,$4.16,142.76575,8.239
27,05-10-2012," $15,91,816.88 ",0,64.5,$4.15,142.8516833,8
27,12-10-2012," $16,60,081.29 ",0,55.4,$4.19,142.9376167,8
27,19-10-2012," $16,20,374.24 ",0,56.53,$4.15,142.8633629,8
27,26-10-2012," $17,03,047.74 ",0,58.99,$4.07,142.7624113,8
28,05-02-2010," $16,72,352.29 ",0,49.47,$2.96,126.4420645,13.975
28,12-02-2010," $15,58,968.49 ",1,47.87,$2.95,126.4962581,13.975
28,19-02-2010," $14,91,300.42 ",0,54.83,$2.92,126.5262857,13.975
28,26-02-2010," $15,42,173.33 ",0,50.23,$2.83,126.5522857,13.975
28,05-03-2010," $16,08,435.45 ",0,53.77,$2.99,126.5782857,13.975
28,12-03-2010," $13,26,877.11 ",0,50.11,$2.93,126.6042857,13.975
28,19-03-2010," $12,79,819.43 ",0,59.57,$3.05,126.6066452,13.975
28,26-03-2010," $12,45,268.77 ",0,60.06,$3.08,126.6050645,13.975
28,02-04-2010," $14,41,559.40 ",0,59.84,$3.09,126.6034839,14.099
28,09-04-2010," $13,82,359.21 ",0,59.25,$3.09,126.6019032,14.099
28,16-04-2010," $12,68,240.66 ",0,64.95,$3.11,126.5621,14.099
28,23-04-2010," $12,44,177.21 ",0,64.55,$3.05,126.4713333,14.099
28,30-04-2010," $11,86,971.02 ",0,67.38,$3.11,126.3805667,14.099
28,07-05-2010," $15,32,893.22 ",0,70.15,$3.13,126.2898,14.099
28,14-05-2010," $12,45,898.73 ",0,68.44,$3.15,126.2085484,14.099
28,21-05-2010," $12,17,923.71 ",0,76.2,$3.12,126.1843871,14.099
28,28-05-2010," $11,76,588.25 ",0,67.84,$3.06,126.1602258,14.099
28,04-06-2010," $15,43,678.02 ",0,81.39,$2.94,126.1360645,14.099
28,11-06-2010," $13,48,995.17 ",0,90.84,$2.95,126.1119032,14.099
28,18-06-2010," $12,67,619.06 ",0,81.06,$3.04,126.114,14.099
28,25-06-2010," $12,31,025.07 ",0,87.27,$3.08,126.1266,14.099
